Provider ID,Measure Name,Measure ID,Compared to National,Score
340050,MRSA Patient Days,HAI_5_DOPC_DAYS,No Different than National Benchmark,69435
340050,MRSA Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,3.345
340050,MRSA Observed Cases,HAI_5_NUMERATOR,No Different than National Benchmark,3
340050,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,No Different than National Benchmark,0.897
340050,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.649
340050,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.19
340050,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,64933
340050,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,47.254
340050,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,42
340050,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,0.889
340051,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340051,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340051,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340051,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340051,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340051,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340051,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340051,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340051,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340051,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340051,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340051,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340051,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
340051,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
340051,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,23
340051,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,0.525
340051,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,0
340051,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
340051,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
340051,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
340051,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,15
340051,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.119
340051,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
340051,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
340051,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
340051,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
340051,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,16322
340051,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.762
340051,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,0
340051,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
340051,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.31
340051,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.404
340051,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,15916
340051,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,9.861
340051,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,7
340051,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,0.71
340053,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340053,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340053,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340053,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340053,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340053,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340053,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340053,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340053,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340053,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340053,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340053,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340053,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,No Different than National Benchmark,0.35
340053,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,No Different than National Benchmark,1.432
340053,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,No Different than National Benchmark,397
340053,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,10.608
340053,SSI: Colon Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,8
340053,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,No Different than National Benchmark,0.754
340053,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,No Different than National Benchmark,0.163
340053,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,No Different than National Benchmark,1.747
340053,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,No Different than National Benchmark,602
340053,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,No Different than National Benchmark,4.673
340053,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,No Different than National Benchmark,3
340053,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,No Different than National Benchmark,0.642
340053,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Worse than the National Benchmark,1.287
340053,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Worse than the National Benchmark,3.182
340053,MRSA Patient Days,HAI_5_DOPC_DAYS,Worse than the National Benchmark,148579
340053,MRSA Predicted Cases,HAI_5_ELIGCASES,Worse than the National Benchmark,9.153
340053,MRSA Observed Cases,HAI_5_NUMERATOR,Worse than the National Benchmark,19
340053,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Worse than the National Benchmark,2.076
340053,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.668
340053,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.04
340053,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,123824
340053,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,94.204
340053,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,79
340053,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,0.839
340060,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340060,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340060,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340060,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340060,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340060,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340060,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340060,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340060,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340060,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340060,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340060,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340060,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
340060,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
340060,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,32
340060,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,0.793
340060,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,1
340060,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
340060,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
340060,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
340060,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,32
340060,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.281
340060,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
340060,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
340060,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
340060,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
340060,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,15402
340060,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.648
340060,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,1
340060,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
340060,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,Better than the National Benchmark,0.049
340060,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,Better than the National Benchmark,0.957
340060,C.diff Patient Days,HAI_6_DOPC_DAYS,Better than the National Benchmark,14451
340060,C.diff Predicted Cases,HAI_6_ELIGCASES,Better than the National Benchmark,6.906
340060,C.diff Observed Cases,HAI_6_NUMERATOR,Better than the National Benchmark,2
340060,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Better than the National Benchmark,0.29
340061,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340061,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340061,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340061,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340061,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340061,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340061,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340061,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340061,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340061,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340061,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340061,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340061,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,No Different than National Benchmark,0.766
340061,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,No Different than National Benchmark,1.684
340061,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,No Different than National Benchmark,734
340061,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,21.593
340061,SSI: Colon Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,25
340061,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,No Different than National Benchmark,1.158
340061,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Worse than the National Benchmark,1.135
340061,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Worse than the National Benchmark,4.272
340061,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Worse than the National Benchmark,434
340061,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Worse than the National Benchmark,3.866
340061,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Worse than the National Benchmark,9
340061,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Worse than the National Benchmark,2.328
340061,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,No Different than National Benchmark,0.673
340061,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,No Different than National Benchmark,1.437
340061,MRSA Patient Days,HAI_5_DOPC_DAYS,No Different than National Benchmark,247737
340061,MRSA Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,26.964
340061,MRSA Observed Cases,HAI_5_NUMERATOR,No Different than National Benchmark,27
340061,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,No Different than National Benchmark,1.001
340061,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,Worse than the National Benchmark,1.054
340061,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,Worse than the National Benchmark,1.368
340061,C.diff Patient Days,HAI_6_DOPC_DAYS,Worse than the National Benchmark,222670
340061,C.diff Predicted Cases,HAI_6_ELIGCASES,Worse than the National Benchmark,186.99
340061,C.diff Observed Cases,HAI_6_NUMERATOR,Worse than the National Benchmark,225
340061,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Worse than the National Benchmark,1.203
340064,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340064,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340064,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340064,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340064,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
340064,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
340064,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
340064,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
340064,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
340064,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
340064,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
340064,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
340064,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
340064,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
340064,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,19
340064,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,0.442
340064,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,0
340064,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
340064,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
340064,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
340064,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,13
340064,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.097
340064,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
340064,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
340064,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
340064,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
340064,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,16985
340064,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.595
340064,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,0
340064,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
340064,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.072
340064,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.421
340064,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,15941
340064,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,4.65
340064,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,2
340064,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,0.43
340068,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
340068,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
340068,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
340068,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
340068,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
